video_id,total_time,detection_time,depth_time
video_0209,44.50662589073181,7.254918098449707,36.976882219314575
video_0210,53.92553234100342,9.14075493812561,44.64854955673218
video_0211,48.80523729324341,11.11002802848816,36.94362545013428
video_0212,65.44084024429321,13.376121044158936,51.6043438911438
video_0213,106.42652082443237,17.624273538589478,88.47629284858704
video_0214,45.96653342247009,8.84979248046875,36.666032552719116
video_0215,93.41869592666626,18.785900354385376,73.94484043121338
video_0216,47.35456943511963,9.205521583557129,37.52291941642761
video_0217,71.62630367279053,12.192100048065186,59.14296531677246
video_0218,53.11023950576782,8.470538139343262,44.45242118835449
video_0219,74.68438959121704,14.996160745620728,58.936999797821045
video_0221,88.31548476219177,20.570422887802124,66.5920250415802
video_0222,55.31477761268616,10.78435206413269,44.22271203994751
video_0223,140.21931147575378,34.16202473640442,102.9675829410553
video_0224,70.13517379760742,11.28450345993042,58.45418334007263
video_0225,67.70974588394165,15.675357580184937,51.20518159866333
video_0226,105.32264232635498,20.70462417602539,83.5778374671936
video_0227,56.60036110877991,9.939658641815186,46.20777225494385
video_0228,56.7303729057312,10.466180801391602,45.988407373428345
video_0229,45.37715530395508,7.522224187850952,37.70483088493347
video_0230,37.1215934753418,6.857150316238403,30.039845943450928
video_0231,88.49722599983215,19.77749276161194,67.55340075492859
video_0232,106.62788391113281,22.960274934768677,82.73575067520142
video_0233,89.00594830513,20.213893175125122,67.59752774238586
video_0234,75.34467697143555,13.92951512336731,60.84032106399536
video_0235,75.07294583320618,15.167171001434326,59.35220551490784
video_0236,64.74949264526367,12.337640523910522,51.947473764419556
video_0237,54.40424585342407,9.868011474609375,44.26063418388367
video_0238,75.92823314666748,15.752843856811523,59.34369373321533
video_0239,35.569069385528564,5.8147358894348145,29.679479122161865
video_0240,63.24425029754639,11.109040975570679,51.874043464660645
video_0241,44.711270332336426,7.670342206954956,36.85345458984375
video_0242,56.01956582069397,10.903132677078247,44.661930561065674
video_0243,53.57674050331116,8.751077890396118,44.66748642921448
video_0244,72.86090660095215,13.606828212738037,58.78543663024902
video_0245,36.82332420349121,6.9899632930755615,29.508073091506958
video_0246,71.92647504806519,12.368161916732788,59.26814675331116
video_0247,67.86554980278015,14.6254141330719,52.01846981048584
video_0248,54.76949620246887,10.45083498954773,44.02538514137268
video_0249,37.160202741622925,7.284485816955566,29.52251672744751
video_0250,36.29322957992554,6.78863000869751,29.259451150894165
video_0251,66.78013491630554,14.008248090744019,51.88337779045105
video_0252,44.299041509628296,7.592040300369263,36.50593900680542
video_0253,52.74420928955078,8.455002546310425,44.17207598686218
video_0254,45.68458795547485,8.549180030822754,36.932305335998535
video_0255,94.92668414115906,19.99689745903015,74.18047213554382
video_0256,36.85568928718567,7.162088632583618,29.31790256500244
video_0257,62.794758558273315,10.854997396469116,51.67496061325073
video_0258,54.94308853149414,9.957662105560303,44.553255558013916
video_0259,45.99333095550537,8.856900453567505,36.85777020454407
video_0260,63.21932554244995,11.26857852935791,51.4886748790741
video_0261,44.6854944229126,7.748635292053223,36.701491594314575
video_0262,66.83020949363708,14.562710762023926,51.704142332077026
video_0263,37.061772108078,6.834129333496094,29.975337505340576
video_0264,46.98638415336609,9.56776738166809,36.88025784492493
video_0265,48.833996057510376,11.192579984664917,36.9975643157959
video_0266,116.92299842834473,26.213861227035522,89.41298794746399
video_0267,73.99877524375916,14.15933632850647,59.26076865196228
video_0268,78.26454091072083,16.36683464050293,60.805872440338135
video_0269,127.17218446731567,27.32223129272461,98.41799879074097
video_0270,55.61551237106323,10.097445726394653,45.0982141494751
video_0271,82.26573395729065,14.332916498184204,67.59281873703003
video_0272,72.98448538780212,12.1310133934021,60.508504152297974
video_0273,35.74837851524353,5.753803014755249,29.91067123413086
video_0274,84.85313200950623,16.573272228240967,67.69342565536499
